accepted_date ,a_id,change_ticket,risk_level,deferred_count,acceptance_type,false_positive_state,existing_patch,owner_comments,rejection_evidence,remediation_comments,completion_date,remediation_plan,remediation_proof,approch_used,vulnerability_source,status_date,unique_id,total_nd_vis_count,total_vis_count,active_vis,active_ns_vis,task_state,task_desc,assignment_count,cve_code,asgm_group,task_id,last_update,task_creation_date,task_closed_date,asset_identifyer
7/18/2023,95626EC4,,Very High,0,,,No,,,,7/31/2023,9se8olXG1yUdtsHUnJZlheyb6NQ9vG2O8pQl810r,,,Infra,7/26/2023,nbe0Qg,,,,,Open,GdRrSWWlRiHvz8HcA3FUvQdeYf8o5O5W59q0REou,0,No-CVE,h6mG35IaW8,task17535,7/29/2023,7/18/2023,,asset0498
10/11/2022,E3901C30,,Emergency,0,,,Yes,,,,12/26/2023,Y3rkRaFByaxU3yXYQ9Nd24oIboHcIWh2iWGNhDHM,,Major Version Upgrade,Infra,1/10/2023,0abr71,,,,,Under Investigation,xhC0R9EdP7ltER79x7kedJMIqeBOLFozxu95H5mL,0,CVE-2021-44228,HGmuxxute2,task18360,4/15/2023,10/11/2022,,asset0033
11/14/2022,0164904A,,Very High,0,,,No,,,,12/31/2022,9qajEACvAIuYEnDIgvyZNCFm4Dw0DvbFR3dEeTqZ,,,Infra,12/21/2022,nDmp4n,,,,,Closed,Lml4LdfEf85XS6tglrqF2o4nMpm7eAEN2ZU8l5Av,0,CVE-2018-1270,J9V68eRpQG,task17441,12/23/2022,11/14/2022,12/23/2022,asset0665
4/29/2018,B770AAC9,,Emergency,0,,,Yes,,,,8/25/2021,hLQQ7zogE61fI5HpXVdJYLvsCrjtivPl5wjdp0Wh,,,Infra,5/1/2018,UrKpLc,,,,,Resolved,CdAx8VvGK8Q82wIydNLFIYOBAPp3GSwVe59LRbF8,0,CVE-20163427,VJCs88ahYa,task16271,3/4/2019,4/29/2018,,asset0277
3/12/2019,6CF518B2,,Very High,0,,,No,,,,8/4/2019,PvYDSid8ekHU6LhOOYU6FRe7xQAb7Ybh6f38yRQa,,Patching,Infra,7/30/2019,toDBmz,,,,,Closed,TFh1wRtiWKw8SxrAprkxdZfFv0sGvtOghz4qfxgn,1,CVE-2022-42889,vh0PKXRjtI,task17408,8/2/2019,3/12/2019,8/2/2019,asset0502
9/18/2019,7A59D7CC,,High,0,,,No,,,,12/15/2019,PTz7eOYi5ZKY5PHGOXmQgFjyqsxPw7et0klo92nD,,Patching,Infra,10/17/2019,nTWZGf,,,,,Closed,poh79E6zZmxz5kAeq772YgxqzmDomX5Q0jjXi63I,0,CVE-20163427,lkl8j6wJTW,task15983,11/22/2019,9/18/2019,11/22/2019,asset0991
9/1/2022,BE805A92,,High,0,,,No,,,,11/19/2023,7TC2UcRs5NXcXdrsRkPhxweuS7KwlGpxzIOoA21T,,,Infra,12/14/2022,X6Qc6e,,,,,Closed,Dv0H3rgRPSHTAWqliB62C9tw3cZsrZ9SP7HlpdON,0,CVE-20163427,O9shn14u1L,task19752,3/29/2023,9/1/2022,3/29/2023,asset0510
5/30/2023,0D0C29DC,,Emergency,0,,,Yes,,,,10/15/2023,PPjHmD3MWNaPXOOCW4DuZYlS4io0ph7vXSzI7xbs,,,Infra,9/8/2023,AtpYWR,,,,,Closed,j6Y2iSFFZ57KC0NrVNIonkC4NxAUQMoXF8xR1CKJ,0,CVE-2021-44228,dbg9UCCyCM,task16143,10/11/2023,5/30/2023,10/11/2023,asset0496
3/12/2022,6C308479,,Emergency,0,,,No,,,,3/17/2022,zDyOLQOvxt33G4yHJprXlgN37oTyira3XnadynVZ,,Removal of software,Infra,3/12/2022,Q86c9v,,,,,Open,JDMRyBdaZNxfMRsWv8bbf52ljhObrervNnSCNPBe,0,CVE-2022-42889,MjXH84GSFp,task15878,3/12/2022,3/12/2022,,asset0787
5/22/2019,1F202264,,Very High,0,,,No,,,,2/25/2020,7EmHEiiMmG8jOyeCksAxot63VlhfBGnHCpXlOmtB,,Patching,AppSec Scan,10/16/2019,SwyTvj,,,,,Closed,wJUpdvou0lAvgVp7PbEazpmMhwZgrO5sis2fHZ9R,0,CVE-2019-17571,gCIiCyWRwu,task15587,1/31/2020,5/22/2019,1/31/2020,asset0499
2/4/2018,2DDB9736,,High,0,,,Yes,,,,7/23/2023,clEZom64mKbtUmpzmLwqQI8kaik7y1tbzK244Olh,,Patching,Infra,1/22/2022,5lhCTP,,,,,Open,iAp5h4WHUFy0BT1EW2Wza0WHpIfyFYwBLMREqM6l,0,CVE-2022-42889,S7EUkwXPBQ,task16630,11/20/2022,2/4/2018,,asset0804
10/18/2021,69143877,,High,0,,,No,,,,11/19/2021,pzXvKPS5SRAqmZUbUXNecMxspyBwMCI67AzmPxg0,,,Infra,11/17/2021,NBWE83,,,,,Closed,jce6ZePe00h0Th2AvuwS1yxAcczBPSbMrGUPUVbX,0,No-CVE,ukKtSFol26,task17957,11/17/2021,10/18/2021,11/17/2021,asset0316
11/27/2018,90684CA3,,Very High,0,,,Yes,,,,12/16/2020,fNBMBNrQNIEhsQHFdlbg9kugxeuAwBiJbSPgOVpi,,,Infra,1/23/2019,CZcIig,,,,,In Remediation,0iryWRLhlTLEOkQ67hbqhj1DzTxsyPxj4tgMlV2L,0,CVE-2023-44487,t5iDCjsxHa,task17982,8/25/2020,11/27/2018,,asset0722
9/18/2018,84D6654D,,High,0,,,No,,,,5/19/2021,CYJfV6qU4ymtSXvg0sF6XI4hQxx575GUE8AjujAX,,Removal of software,AppSec Assessment,1/23/2019,ysTUuW,,,,,Closed,kQa6UgrSeYagP0fj1JyHUkhN3a7GvGONG1cdfs1B,0,CVE-2021-44228,tra9JdEH27,task15657,5/25/2019,9/18/2018,5/25/2019,asset0457
1/12/2019,4E63FDCE,,Very High,0,,,No,,,,6/1/2020,Zq3IcrY8Km2W0zuO4YFkzmknptB1KwyCSn1mJUkf,,,Infra,2/29/2020,ZLpAVY,,,,,Resolved,vgY7ZIu2XVgsCJBI1gLmJBT1kMG4xWrXEOdCeIo1,0,No-CVE,4FUVhEQGvD,task15127,3/29/2020,1/12/2019,,asset0179
1/4/2018,292D7594,,Very High,0,,,No,,,,8/12/2020,rRzpq1JkMCUp3R5yEr6rLM89Hgd9GLFGZzxdKOUe,,Removal of software,AppSec Scan,6/5/2018,gABh6G,,,,,Open,z2RFnuhy641OCKCz0QP8ybRo07hwGTE4IU1AwSWg,0,No-CVE,CBi1nNaAA0,task15922,9/4/2019,1/4/2018,,asset0212
6/16/2022,00C98156,,Very High,0,,,No,,,,7/22/2022,Xzk5Ayg3Jqwdo0w7DIxONIZ9bHnDp9keyTf92zVZ,,,AppSec Assessment,7/22/2022,mhUZqM,,,,,Closed,Q6kDXGPcuOJe8UY9yPuQpCRJwFJBlIlaAaIyRHbn,2,CVE-2018-1270,Auw1syrXT3,task18767,7/22/2022,6/16/2022,7/22/2022,asset0437
1/4/2019,81F4C27F,,Very High,0,,,No,,,,8/2/2022,Xl2OC7BvoYzlNfeoqrHGXPSyiGLoUgFaJKOv5Wf9,,Removal of software,Infra,8/8/2021,J6T3Vw,,,,,Open,GKhBLohzHOPEvCSi7KTscTo7y4WEXWe3509MlD7A,0,CVE-20163427,WdNO8Qz4To,task15036,2/26/2022,1/4/2019,,asset0840
4/22/2023,3BE96FB4,40CC2E,High,0,,,No,,,,10/21/2023,X8zg4TYqNWiYTOZsPCfLazfbumHfnCTf2uHu8Ysu,,,Infra,4/26/2023,pmOGxL,,,,,Closed,6WZomszJl9l5qP7WF6AmGdRboLrevMIwuVZsHNnl,0,CVE-20163427,S0Hx0j0Bns,task17759,7/10/2023,4/22/2023,7/10/2023,asset0469
1/11/2020,59E287BA,,High,0,,,No,,,,7/17/2020,J20LgZ0q79HDqdLhxbsSMMhaNGgZ81OO3nGSlI1e,,,Infra,5/12/2020,S5z3Ze,,,,,Resolved,VxxyC48lIlF1d3YM1g8d3bcpQ9XHkc6wfR6gvpaz,1,CVE-2018-1270,ZX5ZL2ddbM,task16098,5/19/2020,1/11/2020,,asset0424
8/27/2022,1AD02C77,,Emergency,0,,,No,,,,11/28/2022,JXrtGBM4qrpH8OISwjp866ScM88P8RzM0MN69o6h,,,Infra,11/27/2022,lezbec,,,,,Open,tJhvKeFsVgz718gvuI0TZxQzdy4vAQ4KUS6ivCea,0,CVE-2021-44228,UK4sbqbUJN,task19121,11/27/2022,8/27/2022,,asset0938
12/14/2023,2E51B259,,Very High,0,,,No,,,,12/24/2023,dJBuCIm0Gv4x7sWD7QvcKnfPJqBrE14tQXVxk8OE,,Patching,Infra,12/14/2023,nIHLjy,,,,,In Remediation,G1jd106WLY1vu3eMhu6xr1Zk2jZ01MbQCPlDbMC3,0,CVE-20163427,8oIjiX0dJO,task18994,12/16/2023,12/14/2023,,asset0287
3/18/2018,2CB032AA,,High,0,,,No,,,,4/26/2023,kYJffp7IXpBosBIlIVPLd9Dn7td8ZmvU9jIKIxhr,,,Infra,7/28/2020,64PaBg,,,,,Resolved,64t0RxmEMogwZmWBgaOjSyX9kJpbQcktW4l4gmwh,0,CVE-2022-42889,W3abVEYg1o,task18388,10/18/2022,3/18/2018,,asset0460
3/13/2018,8C645CC8,,Very High,0,,,No,,,,6/24/2020,NoNJX994U1uM4Aqs9fYgiyPAk30bsag21VVXDvpy,,,Infra,1/25/2019,SVdcRJ,,,,,Closed,CvleFIGJJo6FS7rbteO5S0WKOXKDlxpvXYKPWafP,0,CVE-2019-17571,Kx9lzoQZAs,task18557,8/3/2019,3/13/2018,8/3/2019,asset0430
10/28/2019,657EEC75,,Critiacal,0,,,No,,,,9/6/2022,yktGwYMZ86cOmUTAvyoMVVCX9ormvjkBu85zv0XT,,Removal of software,Infra,11/9/2021,kHj4GY,,,,,Closed,bU3DrAHRXWwLsu2Mv85PMUHD4QnbPDdVmZv2chhf,0,CVE-2023-44487,jGw26E9YkE,task17964,7/22/2022,10/28/2019,7/22/2022,asset0835
8/29/2023,050FBF90,,Very High,0,,,No,,,,11/25/2023,B7PYWmYvQvI70EUsAfERplWaOPYgh9sZZf3C2nCj,,,Infra,9/25/2023,ksR0wC,,,,,Resolved,83cWpe9D0KkZu3cHYPrq5ChTQrvKem8tgCDEBfgV,0,CVE-20163427,neybHsbUP1,task15055,10/4/2023,8/29/2023,,asset0370
1/1/2018,6F1BC969,,High,0,,,No,,,,1/21/2021,J7leUbipb1rmLGYGoaM3d5EPMPdUyPrt91WXFqsy,,,Infra,9/19/2020,sHgFIy,,,,,Resolved,opS4SVpHI5Rb98gJcT7SYZ6At645rgCT3QKRPaVO,0,CVE-2021-44228,koefUASZBc,task15729,10/20/2020,1/1/2018,,asset0765
9/27/2019,1170C9F1,,Very High,0,,,No,,,,8/16/2021,wIsz6vgjGCkuzSeppwo38XhzYbymHJfOuV4MqvqE,,,Infra,11/5/2019,2Da1Gh,,,,,Closed,3qrgAbYDUTycccUCsIEn4UisBpmVxr893FpgjQrs,0,CVE-2018-1270,95CGzH9GkE,task15242,3/7/2020,9/27/2019,3/7/2020,asset0608
3/2/2022,EB5B2D86,,High,0,,,No,,,,9/19/2022,H9MhfMq9kU7dI5gI3Ji3qAsmRiTvpRvTag8s5XAN,,,Infra,4/1/2022,iTgyYB,,,,,Closed,2UXuT00c5hB9mCbimEykDaZPl6krFOMHFcOKrWSv,0,CVE-2021-44228,G6iM9h3WnA,task19087,7/15/2022,3/2/2022,7/15/2022,asset0445
1/21/2018,26FEA96A,,Very High,0,,,Yes,,,,9/16/2021,aQBqnG44cjMXOkrWDuaArKyg4HwB5KCKLykXCo0r,,Patching,Infra,6/15/2020,BqphCA,,,,,Closed,paWX0GfR7ksVxo2x1KghdBCoOG0HhA6cxGJEVCzO,0,CVE-2021-44228,HPXdYpVEYP,task19506,8/8/2021,1/21/2018,8/8/2021,asset0957
11/3/2019,F2FADAB3,,Very High,0,,,No,,,,9/12/2020,LLZwyPtdnZ3WluIL86BHV9hL3ShadWsLGEs9IJLi,,Removal of software,Infra,6/18/2020,B5tk4k,,,,,Under Investigation,4NhNi7BXL2FczQx2cKwsu1gjhh5qsfiHmU9CzU4N,2,CVE-2023-4863,F7rzd4E9kE,task17768,8/1/2020,11/3/2019,,asset0419
1/21/2019,5C806B22,,High,0,,,Yes,,,,9/2/2019,ze9u6M6O49cBRMxAv3zAyTWEsIV4Dgc5H957Mgbh,,,Infra,7/10/2019,ULznJc,,,,,Resolved,YpKEK4u47td2gaCVqD47fla230PbIMpboaC15wQk,0,CVE-20163427,hSxwkCSZQr,task18980,7/27/2019,1/21/2019,,asset0022
6/16/2018,827C1372,,Emergency,0,,,No,,,,12/28/2021,IL60koIuf1kyjEOEHxNQF3WTYrokKYsB8PPmJuFL,,Removal of software,Infra,9/16/2018,MM5gsi,,,,,Closed,ZSvFz55vxWh6YB4qyPIiyk0gjHaliGs3bB7Fvo48,1,No-CVE,a0fdjMhRXh,task18641,10/23/2020,6/16/2018,10/23/2020,asset0808
12/16/2022,CD7256C5,,Very High,0,,,No,,,,7/22/2023,asiLi1i5jtJYprQgzXXwPoJlxqWMFYOslOQHDcJq,,,Infra,6/16/2023,onPHhA,,,,,Closed,riXegUJPqUBxl2RqliLK219Skw9Q51Be5agSiDRf,0,No-CVE,SGMRx8EpsP,task15736,6/17/2023,12/16/2022,6/17/2023,asset0014
8/8/2018,1C487E74,,Critiacal,0,,,No,,,,12/31/2023,FIaVKyYweVgkHdWk9YUQwVsaSHcNc6hu7n1y9QQw,,,Infra,6/1/2021,oLXwxL,,,,,Open,JklHxcovjqteaUzZ1Q9FZ1n0gcknQ0CdJTaOcScN,0,No-CVE,u5Ddgphgka,task15071,9/10/2023,8/8/2018,,asset0506
3/9/2022,A8F5E553,,Very High,0,,,No,,,,1/12/2023,Bx3auTBNZqflqbxz3yktDr11jzdtLGDztdpp9wNA,,Major Version Upgrade,AppSec Assessment,6/10/2022,a9Swtt,,,,,Closed,bLSqkAbWC33v5Bxi5MGwkm78f8WLq0RN8bXt0MZY,0,CVE-20163427,pOr4uQPC8f,task15178,7/1/2022,3/9/2022,7/1/2022,asset0245
1/5/2021,126A3084,,High,0,,,No,,,,11/30/2021,YbIyQqKR9oX8tZU5DI94R8E4pwU81hTcLK1vq5WU,,Removal of software,Infra,5/17/2021,feefk3,,,,,Open,CQ4iu8km0sHoGCF8N0TbzrxcIyGQeuW3sp055pco,0,CVE-2021-44228,Ke9IHkCIE2,task15749,10/11/2021,1/5/2021,,asset0469
6/26/2018,00BCD3B1,,High,0,,,No,,,,10/12/2023,QPnvALTd6uDiDN0PMIM8Rxa0uvyDT5VXXVcbJ5xl,,,Infra,11/10/2018,3UgHLj,,,,,Open,L4W7C5mXyRaYhVXGoXlSPE0sO9y6Ti97b6lxA8OJ,0,CVE-2018-1270,LDYamIhXFp,task16164,1/13/2021,6/26/2018,,asset0643
12/10/2021,5074B461,,Very High,0,,,No,,UbMdm2PDjOdMINFunR0P4WOcPMBYLRnIuzd8a2BBoVChjLkEufgORzAAcRQfpzzzRM2NVPhDzfsWt3QFuU9ommXYPO6hbFJ6AtxF,,10/21/2022,BcKmVYtQszFuPr4hUzBjk2Hu7PJkLkYwuNiI9A5D,,,AppSec Scan,8/24/2022,BCjbAX,,,,,Closed,4bO9HalfjkGWFBvYwtUNP5d5ZinWntmA3MDuReqO,0,No-CVE,C8ansugNds,task19600,10/6/2022,12/10/2021,10/6/2022,asset0185
2/17/2022,5716AA6B,,High,0,,,No,,,,1/2/2023,kJPpPy5vnns9ZZFUgzkCMmBi18svtLqGgUn8DEwd,,,Infra,5/5/2022,YDJC9i,,,,,Closed,8KgmK57vBgC2FtgyJRlPKObKINEDbJgK1hl27uPO,2,No-CVE,lMhfJT8K4m,task19267,10/20/2022,2/17/2022,10/20/2022,asset0787
12/6/2023,C02B37DB,,High,0,,,No,,,,12/18/2023,fXuMb5s6ff9H9jeEuj5GvHJMctjPNDvoMg92KdyW,,,Infra,12/16/2023,LGNw9u,,,,,Open,USq0SLi7bdLLdowHoawvEKYokZDvfqVOgMBzYiIk,0,No-CVE,0upkpEWQ7a,task18684,12/18/2023,12/6/2023,,asset0845
10/4/2021,42F63A37,,High,0,,,No,,,,1/19/2023,7VszqIsIaReN8246TuGzzu4TchBcjVZqRomBOHrL,,Patching,Infra,3/12/2022,r3UbgN,,,,,Under Investigation,hLXC3fnJttLbseo39xtaeHh4B8ghicUAwvGSZY0u,2,CVE-2021-44228,LaVPY5ZtPa,task19456,12/26/2022,10/4/2021,,asset0214
10/5/2021,CAA500AC,,High,0,,,No,,,,12/6/2023,xUmn7YQgW29mXPU7uvFOri3ls44uuW5HmGzNSETH,,Removal of software,Infra,12/28/2021,LorP2N,,,,,Open,hYSkBwbkM57mKCmqUQ7CYEl8zyVlk25VivwIszd7,0,No-CVE,ntBxRSs0jD,task17390,6/14/2022,10/5/2021,,asset0897
7/21/2022,AC1DCD80,,Emergency,0,,,No,,,,10/12/2022,g1QRDEW7L3SDzY442m11GA4w4ODVzvtL0xTxddmF,,,Infra,8/13/2022,9wcBQr,,,,,Closed,OCMIDUyY19r7sz2QtbSK92jKk46bFQcDxmf37HT0,0,No-CVE,c7JQSDvlxM,task18966,10/6/2022,7/21/2022,10/6/2022,asset0591
11/16/2019,340779F7,9033A3,Very High,0,,,No,,,,9/4/2021,xB4i3onxZ94U48T606WQvzsmzlxfb3oPnoHz2Tfk,,Removal of software,Infra,7/14/2020,chhkv0,,,,,Resolved,cdOGVLvFN3TjM0AhlOG4NsCSturtzI1lHSuwEWX4,1,No-CVE,PyHjaRjTdQ,task16721,5/25/2021,11/16/2019,,asset0461
8/27/2018,C2564787,,Very High,0,,,No,,,,1/8/2019,nZwmAN0L6iycttaGPIHIcf9oB917j9fRjeq1VWFQ,,Patching,Infra,12/28/2018,XU0EtS,,,,,Closed,DhsNDEXibNBk3I4iDtCS0Wi3kVCNuaTCeH95x1v4,0,No-CVE,0cobXVN1W4,task19923,1/5/2019,8/27/2018,1/5/2019,asset0229
4/17/2020,8244340B,,Very High,0,,,No,,,,11/18/2023,lrsvqfJYm7t3UMiPm2u1j9WlWgk3dtVUoJ6hwWir,,,AppSec Scan,10/15/2020,E0m4NI,,,,,Resolved,BtLb0Y8mzPvPjDWcvNDpeknFo6liwCBkCZJC0jCq,0,No-CVE,AWAMXRS9pL,task15899,4/3/2023,4/17/2020,,asset0259
5/26/2019,2E998FAB,,Critiacal,0,,,No,,,,5/19/2023,LPgIz9pxwNUKohRZ9SPCibmsH73eonGvVBBWFZYs,,Removal of software,AppSec Assessment,12/22/2022,xTt8hG,,,,,Closed,hONL4GAX4YDtTmPx3AAO33x0EuYFmCXUq67EHvGy,0,CVE-2021-44228,raFk4sSOwK,task19322,1/8/2023,5/26/2019,1/8/2023,asset0330
7/17/2023,6052DB55,,High,0,,,No,,,,12/5/2023,sZlrdvNXFq4zD18yhF8KA1iE3Tj9YcstStD6igGS,,,Infra,8/15/2023,hE9CfN,,,,,Resolved,g08wzixRI3r4BS0Fd8W9YWGaeRa055ErlThwVXXz,2,No-CVE,4yzRgTJNQe,task17929,11/18/2023,7/17/2023,,asset0152
5/15/2023,A5D8A1D8,,High,0,,,Yes,,,,8/30/2023,ntsHq5N1YMrKoNeiWWLV0ZULYlS1w0nElNHWgqo0,,,Infra,8/19/2023,1UmmGF,,,,,Open,YjvVkBX1KfUTRPYVjZOh4gBXzFgKyXKpAUtAwz6k,1,No-CVE,SI0i4Jwzsq,task18322,8/23/2023,5/15/2023,,asset0103
2/19/2023,22D58723,,Very High,0,,Submitted,No,,,,7/22/2023,FE8NL8sL1eINt3QDGtoHewVaxzj9G1xOipxZM9Rw,,,Infra,5/29/2023,eyMQfM,,,,,Resolved,u6bKTZHCLGobfXKL8UoMdYnRPRYmreDsIMbV6JSY,0,CVE-2022-42889,M0DiuQ1dfF,task17815,7/13/2023,2/19/2023,,asset0974
4/12/2019,262F8BCE,,High,0,,,No,,,,4/24/2022,EL9jhknRWVxvs0fO3Yc0mpM3Vl5GaG4QnWdYi9Qi,,,AppSec Assessment,3/7/2020,JqH1BS,,,,,Closed,HBUd9GxfoEBhVF3UDeAbNQpKbFZcRonQVeTQHC6N,0,CVE-2018-1270,728vsmTkW1,task16243,10/17/2021,4/12/2019,10/17/2021,asset0043
7/9/2023,E4C55D68,,High,0,,,No,,,,7/18/2023,g52sCRr2WZ76Nxa9RKqSVtfWSNlx8DXlnXapmM6J,,,Infra,7/10/2023,VMudNk,,,,,Closed,mmKrN4trFmzD8b1K7M2PcAdDrgYWIdev4DH0OFt6,2,CVE-2021-44228,9SI70L8CHx,task19842,7/17/2023,7/9/2023,7/17/2023,asset0330
1/24/2022,0EC125A4,,High,0,,,No,,,,10/19/2023,T5KGbcjBRzDN6cE5ydntemxRqXA7NI8lmmWknxU6,,,Infra,9/27/2023,YmSyI7,,,,,Closed,aAoYfNLCAdwp2WfZWpiWHu2WvGNFuJFEpMramGod,2,CVE-2023-4863,A34hZaLs6v,task18748,10/12/2023,1/24/2022,10/12/2023,asset0029
2/2/2021,4A1942AF,,High,0,,,No,,,,7/8/2023,Y19WL7bpmkBuCthAtkH9RuphuAb8TgORI2J3wlVb,,,Infra,4/28/2022,BxsqGj,,,,,Closed,ASx9p2H5xdjnepargtwItTJonZtfkBWrG0c5mhVW,0,No-CVE,jZNh1DsQW7,task18909,1/8/2023,2/2/2021,1/8/2023,asset0221
10/6/2020,06E62633,,Very High,0,,,No,,,,11/20/2023,8ggLz5AA7O7soAWDPOp4p30pqBu7BfJPzxMv3CdS,,,Infra,1/7/2023,l5y2K1,,,,,Open,jFnZpnEITGEmTGCYQkJbUu4U7SfnDNRec4ieS34H,0,No-CVE,Ec4KrGxJH0,task19576,1/7/2023,10/6/2020,,asset0019
11/13/2021,643F3230,,Very High,0,,,No,,,,12/7/2021,7ooykkHbsxnpSPKkPrVMJ39Uyw94lvwgqVaX86LA,,Removal of software,Infra,11/27/2021,D92GHI,,,,,Closed,9C0tnRkflC90cPbBuziQ4iTWvs1Pi38T5GZGsHQH,0,CVE-2019-17571,rD5y2ZK4Vq,task16579,12/6/2021,11/13/2021,12/6/2021,asset0929
9/7/2023,D759D83A,,Very High,0,,,No,,,,10/7/2023,eLZPNRLh35OGJh79wX5I60zWPXJWeNUmURnDgeHx,,,Infra,10/7/2023,gvPpG1,,,,,Closed,u40TP7NRj1wLShIBtajSB0x5OXRJJvcInYFwnbWO,0,No-CVE,wWA9iXICTZ,task17242,10/7/2023,9/7/2023,10/7/2023,asset0486
8/19/2019,C2335A69,,Critiacal,0,,,No,,,,1/27/2020,mkWXwne5nwCttOOTt55CBoSvs6jT05A8Vsu8I5c9,,,Infra,8/30/2019,Wk7yla,,,,,Resolved,YwhTEiBQyVDXKmYSPxLACY7Jhlklg5gfq6nAN403,0,CVE-20163427,mbfjCN7LBG,task19341,11/17/2019,8/19/2019,,asset0648
5/14/2020,83468F5E,,High,0,,,No,,,,4/19/2022,1jBZs3zwIxM5A3XMpJeCkZUwdlsdBOtvlUbMLdDF,,,Infra,10/15/2021,UKtsFh,,,,,In Remediation,kFjzgy0ldKTV7ryxhPluqXW6UYUEVYbOyjxfH85o,0,CVE-2018-1270,kBeaoZ1AE3,task15717,1/26/2022,5/14/2020,,asset0906
4/18/2020,9A1B7A11,,Very High,0,,,No,,,,7/26/2020,ZpBy96lUdktsq1QF0G0rprHA392SmYLDPZ0hU5s1,,,Infra,5/21/2020,kjNMs8,,,,,Closed,9rKiDpkDNwqRlsdjfETCGWFR8ts6mFMvNP8Rnscf,2,CVE-2019-17571,C6Ryl4pWW3,task19540,6/27/2020,4/18/2020,6/27/2020,asset0427
3/4/2019,FEE02E58,,High,0,,,No,,,,4/22/2022,7IAIVFgeu8pzokndnXXF9Q9s35kp02x0lhWyZBaL,,,Infra,8/11/2019,5gQCHV,,,,,Open,LazYyxPLIQ4QYiWUHHrsk80ByBISwsH0i2JtZGFw,0,CVE-2023-44487,qf3puZeX0n,task15231,3/4/2020,3/4/2019,,asset0027
2/3/2018,D1FA3C1A,,Critiacal,0,,,No,,,,5/15/2019,r8gT5ooIMBhxpgaHTQPkP3Hh689JrR1r4sUUduzr,,Removal of software,Infra,3/13/2019,L6g1Kk,,,,,Closed,9nNHy8XDwdApKTjArhCvcbCWGGGf7s07G8rBRV9d,0,CVE-2021-44228,l83MsUeOw5,task18183,4/29/2019,2/3/2018,4/29/2019,asset0141
12/25/2019,829832F8,,Very High,0,,,No,,,,7/6/2022,tMWo3pD1iAm7526S0PnSbt7zNxb6OHNg0L7FG2v4,,Major Version Upgrade,Infra,6/17/2021,cSTKAR,,,,,Closed,SCsKtTTY2xOAsTtsMgFi02BiRfK5t7rUVjlLxSQ1,0,CVE-2018-1270,d12HIAzgEb,task19619,11/4/2021,12/25/2019,11/4/2021,asset0822
5/12/2023,3806D1E0,,High,0,,,No,,,,7/30/2023,biSNJkREq2qGwgCanfZVC17UULEMy6NE4K5t4vCz,,Removal of software,Infra,7/25/2023,eNg0FJ,,,,,Closed,LfOjfGFBASqcSTXvrUUE5gKksdTIaId762EE50xj,0,CVE-2021-44228,zcRSRFFHX9,task19929,7/29/2023,5/12/2023,7/29/2023,asset0400
6/12/2023,7D9EE7DD,,Very High,0,,,No,,,,7/26/2023,wGlA3KgfPXR7VPAPDxkBaWcYXH8oNNJUrRTFBvGE,,,AppSec Scan,6/17/2023,U8NsWK,,,,,Open,yejqiYNbGaVVWn5bG4ofBOGF06Z9PvfjqvL4q6oJ,0,CVE-2023-44487,YNY80M2iYC,task18274,6/22/2023,6/12/2023,,asset0832
11/9/2021,7A1F8669,,Very High,0,,,No,,,,10/20/2023,zriwDGkdRD4MZoxvh8eLFoWoupKcr98aAqEH0coH,,,Infra,1/22/2023,ej7zq2,,,,,Closed,CB9gWgUj5iNag1iA5D3XD05AxCod4i1MwcM7mzmY,1,CVE-2022-42889,07LCd3vmtE,task16781,3/17/2023,11/9/2021,3/17/2023,asset0478
9/8/2019,F1026B3B,,High,0,,,No,,,,3/9/2022,ETwAyiVeS8TQvJhb8JN1FxzFn2H4hyfHIbZnXsL9,,,Infra,11/6/2021,y9Nrr7,,,,,In Remediation,HkFSy1o0ovUXLHxt20GD2KCU2WHJpZMqfHLA2HOP,0,CVE-2023-44487,xoImKxQoMf,task19775,12/16/2021,9/8/2019,,asset0735
1/31/2023,80578328,,High,0,,,No,,,,7/15/2023,xctGL0q9PVWylBRu1WG4QRvpzBnzlbXVPcmGnYct,,Removal of software,Infra,3/2/2023,lxHIc1,,,,,Closed,FJnoBlr1qFxvoH7khYra2MudwZ9s7TQ3F58U1Bfs,0,CVE-2023-4863,UAUJhPNe4m,task19140,6/12/2023,1/31/2023,6/12/2023,asset0624
1/21/2019,7E9CFB6F,,Critiacal,0,,,No,,,,7/6/2019,QXn0wcsImVtjao7ldGFUSPN1diX4frzMyUxXgtHC,,,Infra,5/24/2019,3yWBqg,,,,,Open,oZTptMf6v38yGFiInmzTrG6ziS7Lx62yUieR6ADj,0,CVE-2019-17571,HC3Aaq2kW6,task16899,6/17/2019,1/21/2019,,asset0279
3/2/2023,4F37B84A,,High,0,,,No,,,,7/21/2023,WT0UEI8cCp7nAPjCClZgkLLkqxqvQv7qeHCr1f3z,,,Infra,4/29/2023,xewN03,,,,,Resolved,KP5z3qtF76t7TBKXimgTeEwJswTPt9GtNdI3ns9X,0,No-CVE,0dHrBoNjXz,task18151,6/24/2023,3/2/2023,,asset0625
