uniq_id,retire_date,record,crit,bus_process,fcc_group_id,fcc_group,prot_type,db_bus_approver,db_tech_approver,app_platform,lto_one,lto_two,lto_three,lto_four,lto_five,model_asset,npi_type,data_cetner,recovery_group,shared_service,mant_all,mant_first,mant_fourth,mant_done,mant_none,mant_other,mant_secound,deplot_date,asset_id,asset_status,asset_type,bhs_classifcation,bhs_rationale,bhisomess_facing,confidental_info,cots_product,critcal_facing,crown_jewel,version,goverance_rating,desc,maint_desc,eu_path,expected_yr,expeced_qtr,exteranl_facing,hamp,info_class,is_platform,l1_grp,l1.5_grp,l2_grp,l3_grp,locatal_resiliance,location,mait_days,mait_frq,mait_time,confidental_npi,other_lang,passing_data,platform_type,primary_language,production_date,recover_cap,recover_rpo,recover_cap_rtc,recover_time_hours,retirement_start,retirement_target,shared_system,software_name,sox_relevane,tech_prot,maint_thrid,vender_name,bus_capability,aws_version,cloud_date,asset_rate,data_id,research_asset,vender_name_other,sox_date,business_id,retirement_start,business_justification,recovery_proprty,critiacal_cyber,cloud_only,prem_only,enterprise_bu,lowest_rpo,lowest_rto,data_approch,subrec
id000199,6/1/2023,,High,,959O5934M84864NC,409B9933A12637PQ,,891Q1245V71733JN,657Z3762S20058WH,Wintel Desktop,3/2/2023,11/2/2019,8/15/2018,12/10/2021,6/14/2020,No,No,,,Shared Service Direct,,,,5:00 PM,TRUE,FALSE,TRUE,12/27/2019,asset0199,Deployed,Exteranl Data,Hold to Kepp,Under Use,Yes,Yes,Yes,No,No,7.00,Low,JJ20,MH45,\\path\assets\asset0199,,,Yes,No,Confidential-Restricted,False ,VI28,YS70,WE31,TO98,Out of Region,,Saturday-Sunday,Bi-monthly,12:00 AM,No,,No,,C,6/30/2020,,50:00:00,,96,,,Fasle,326T3312V14207OL,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000200,11/26/2019,,Medium,,150V5929C86779QE,176E3149A47619HK,,589S4677J82175YP,956T6455X74651PV,Linux,2/11/2018,12/3/2022,9/19/2019,8/18/2020,11/28/2019,Yes,No,Urbana A,Group 2,Critiical Shared Service,,,,5:00 PM,FALSE,FALSE,TRUE,4/22/2018,asset0200,Deployed,Utiltiy,Sell,Set to be retired,Yes,No,Yes,No,No,8.00,Low,EM48,ND80,\\path\assets\asset0200,,,No,No,Confidential-Internal-Distribition,False ,NJ85,XP62,YK89,UJ22,RTP,Physically Hosted,Sunday,Monthly,5:00 AM,Yes,,Yes,,C++,5/26/2020,,50:00:00,,75,,,Fasle,856H1240P24148KD,Yes,Enterprise Data,Fasle,,,,,,,,,,,,,,,,,,,,,
id000201,10/29/2018,,High,,548I3947G44253RF,268U8019Y98114QL,,685W6968M44522ID,938M6909R61918GL,Wintel Desktop,4/4/2019,9/7/2019,5/1/2023,8/14/2022,11/23/2019,No,No,Urbana A,Group 1,Critiical Shared Service,,,,5:00 PM,TRUE,FALSE,TRUE,12/16/2018,asset0201,Deployed,Utiltiy,Hold to Kepp,Under Use,No,Yes,Yes,Yes,No,8.00,Low,XB31,FL67,\\path\assets\asset0201,,,No,No,Confidential-Internal-Distribition,False ,EL52,CE67,KB47,FS90,Urbon B,,,Monthly,12:00 AM,No,,Yes,,C,3/28/2018,,24:00:00,,250,,,True,580Q8550I42795MB,Yes,Lender and Servicing Tech,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000202,7/24/2022,,High,,357P6081M90971KL,834K5981B10843LE,,902H4557F78237IC,247W9462V32977RR,IBM,7/27/2023,7/11/2022,10/9/2020,9/20/2020,5/19/2018,No,No,,Group 3,Critiical Shared Service,,,,,TRUE,FALSE,FALSE,7/9/2019,asset0202,Deployed,Exteranl Data,Hold to Kepp,Under Use,Yes,Yes,Yes,Yes,No,7.00,Low,ZQ55,RT11,\\path\assets\asset0202,,,No,Yes,Confidential-Internal-Distribition,False ,HE80,EC48,IP23,IY46,RTP,,Sunday,,,No,,No,,,2/28/2022,,24:00:00,,75,,,True,817G2034A17587MO,Yes,Other,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000203,6/17/2019,,Low,,615B1235U89501PL,439E2278Y24933GD,,434V6350V28997RR,132Y6906E70528QA,Linux,4/8/2021,7/9/2020,1/7/2022,9/28/2021,8/5/2023,Yes,No,Urbana A,Group 2,,,,,,FALSE,FALSE,TRUE,10/2/2021,asset0203,Retired,Utiltiy,Hold to Kepp,Under Use,No,No,Yes,Yes,Yes,9.00,High,FT99,IO23,\\path\assets\asset0203,,,Yes,No,Confidential-Restricted,False ,GF72,YJ34,BO80,JT50,Urbon A,Physically Hosted,Sunday,Bi-monthly,8:00 PM,Yes,MS Excell,No,,Java,11/11/2023,,24:00:00,,121,,,True,493F2265I40596NG,Yes,Lender and Servicing Tech,Fasle,,Risk Management,Unknoen,,,,,,,,,,,,,,,,,,
id000204,8/21/2023,,Medium,,204A2148R69217UY,132P6475X48409GC,,298H6408Z75841YN,695L3404R54281LV,Linux,2/25/2021,1/12/2023,9/14/2018,5/4/2019,11/26/2018,Yes,No,,Group 2,Critiical Shared Service,,,,5:00 PM,FALSE,TRUE,TRUE,12/10/2021,asset0204,Deployed,Application,Hold to Kepp,Under Use,Yes,No,Yes,Yes,No,8.00,High,CL39,QD60,\\path\assets\asset0204,,,No,Yes,Confidential-Restricted,False ,IF31,FR24,AY17,QQ41,RTP,,Friday-Monday,Monthly,5:00 AM,Yes,MS Sharepoint,No,,MS Acess,3/17/2018,,24,,48,,,Fasle,642O5384B95663IR,No,Technology Services,Fasle,,,,,,,,,,,,,,,,,,,,,
id000205,3/28/2021,,Medium,,744Y8157B83288CY,133W9199O47731OL,,979J7166B95240UD,285Q3741S70200CX,Wintel Desktop,9/20/2024,10/30/2020,10/14/2021,12/8/2019,6/14/2023,No,No,,Group 2,,,,,12:00 AM,TRUE,FALSE,TRUE,9/12/2023,asset0205,Deployed,Exteranl Data,Sell,Set to be retired,Yes,No,Yes,No,No,9.00,High,YP64,XQ66,\\path\assets\asset0205,,,Yes,No,Confidential-Internal-Distribition,False ,XX22,BV20,LO39,YP27,Out of Region,Physically Hosted,Friday-Monday,Bi-monthly,5:00 AM,Yes,MS Sharepoint,No,,SAS,6/21/2022,,50,,250,,,Fasle,945K3865X51017JS,Yes,M&A,Fasle,,,,,,,,,,,,,,,,,,,,,
id000206,7/11/2021,,High,,261J3106H28443IP,823E9123Q77327JO,,677L7234Z15381PF,143C6834F99650YS,Linux,5/18/2021,2/21/2022,1/27/2022,6/27/2020,4/18/2019,No,No,,Group 3,,,,,5:00 PM,TRUE,FALSE,FALSE,11/5/2023,asset0206,Deployed,EUC,Sell,Set to be retired,Yes,No,Yes,Yes,Yes,9.00,Low,FF39,CP85,\\path\assets\asset0206,,,Yes,Yes,Confidential-Highly-Restricted,False ,FC53,WF16,KU19,MF81,RTP,Physically Hosted,Sunday,Monthly,5:00 AM,Yes,Javascript,Yes,,Net,3/11/2023,,120:00:00,,121,,,Fasle,279M1329W66804HH,No,End User Support,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000207,11/10/2021,,High,,481B8327H43294GJ,573O5258T10794JR,,636Y2747M69270GK,355T2948J58160LG,Linux,8/5/2024,10/2/2022,3/11/2022,10/13/2018,12/21/2020,No,No,,Group 0,,,,,,FALSE,TRUE,FALSE,10/9/2023,asset0207,Retired,Exteranl Data,Sell,Set to be retired,No,No,No,Yes,No,9.00,Medium,BQ40,TR37,\\path\assets\asset0207,,,Yes,Yes,Confidential-Restricted,False ,DI92,QP19,DH79,UC94,Urbon A,Physically Hosted,Saturday,,,Yes,Javascript,Yes,,,5/7/2023,,24,,96,,,True,408N7105O94818UE,No,Credit Loss Mgt,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000208,8/19/2021,,Low,,298P6677U51650SG,110A2991F23124QG,,515I4725X99867XF,151A9388P78987YA,Linux,12/30/2018,9/28/2020,1/30/2018,6/15/2019,6/5/2018,Yes,No,Urbana A,Group 2,Critiical Shared Service,,,,5:00 PM,FALSE,TRUE,FALSE,9/6/2023,asset0208,Retired,Utiltiy,Sell,Set to be retired,Yes,Yes,No,Yes,Yes,7.00,Medium,KE32,LP98,\\path\assets\asset0208,,,Yes,No,Confidential-Restricted,False ,RY54,YS36,OB91,SL80,,Physically Hosted,Friday,,,Yes,MS Excell,No,,Javascript,5/27/2023,,48,,96,,,True,955A4912T77623JJ,No,End User Support,Fasle,,,,,,,,,,,,,,,,,,,,,
id000209,10/25/2019,,High,,194M9203D15117FZ,991K4022T94866ZD,,636J6363D41843AH,943X7365Q12730YR,Wintel Desktop,7/24/2018,10/6/2021,2/7/2020,9/9/2020,2/2/2020,No,No,Urbana A,Group 0,,,,,5:00 PM,FALSE,FALSE,TRUE,6/5/2022,asset0209,Deployed,Exteranl Data,Hold to Kepp,Under Use,No,No,No,Yes,Yes,8.00,Low,AP20,CJ19,\\path\assets\asset0209,,,Yes,Yes,Confidential-Internal-Distribition,False ,YP92,ZC54,FX99,DL72,RTP,,,Monthly,9:00 PM,No,Javascript,Yes,,Javascript,5/12/2018,,50,,121,,,True,303E2079K12196LY,No,Credit Loss Mgt,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000210,2/28/2020,,Low,,820S6397W19793DD,749X6757K98469BH,,769O9941N56415YC,499T9903V43863SN,Wintel Server,3/11/2020,10/17/2022,2/22/2022,10/1/2023,7/25/2022,Yes,Yes,,Group 3,Shared Service Direct,,,,,TRUE,TRUE,FALSE,6/29/2019,asset0210,Deployed,EUC,Sell,Set to be retired,Yes,No,Yes,Yes,No,7.00,Medium,AB72,CS64,\\path\assets\asset0210,,,No,Yes,Confidential-Internal-Distribition,False ,VO13,YJ88,PD76,QP33,Urbon B,,,,,No,,No,,C,9/19/2020,,48,,121,,,Fasle,990A3639K30580DB,No,Infrastucture,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000211,11/4/2018,,Low,,835C5722D20379SC,957V7545L31960VB,,380U4103J64539YU,201U6326Y18304WQ,Wintel Server,,3/24/2018,,,,No,No,Urbana A,Group 0,Critiical Shared Service,,,,5:00 PM,TRUE,FALSE,FALSE,9/28/2022,asset0211,Retired,EUC,Hold to Kepp,Under Use,No,Yes,Yes,No,No,7.00,High,WM46,XO15,\\path\assets\asset0211,,,Yes,No,Confidential-Restricted,False ,MV45,JE60,MN87,ZE11,Urbon A,,Saturday-Sunday,,,No,XML,No,,SQL,8/3/2022,,120:00:00,,75,,,True,143M1432K91715JL,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000212,5/8/2023,,High,,858G5047D69380VU,563H9342I52319TA,,972C1390W52239SC,562H3786P56294SL,IBM,,9/5/2019,,,,No,Yes,Urbana A,Group 1,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,FALSE,12/24/2020,asset0212,Deployed,Exteranl Data,Sell,Set to be retired,Yes,Yes,No,No,Yes,8.00,Medium,LC89,KD32,\\path\assets\asset0212,,,Yes,Yes,Confidential-Restricted,False ,OI65,JU78,YB12,YS60,Urbon A,Physically Hosted,Saturday,Bi-monthly,8:00 PM,No,MS Sharepoint,Yes,,SQL,2/22/2020,,24:00:00,,121,,,Fasle,250J7857K52652EE,Yes,Other,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000213,7/16/2020,,Low,,405D6652W12305MJ,237O4158Y59832TS,,889B5600D88573UG,149N1731L68854DV,Linux,,2/14/2023,,,,Yes,Yes,Urbana A,Group 1,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,TRUE,2/16/2018,asset0213,Retired,EUC,Sell,Set to be retired,Yes,No,Yes,No,Yes,8.00,Low,IB53,ID92,\\path\assets\asset0213,,,Yes,No,Confidential-Internal-Distribition,False ,QR16,GM48,OP69,CF84,Urbon A,Physically Hosted,Sunday,Monthly,12:00 AM,Yes,MS Sharepoint,Yes,,C++,11/17/2019,,120:00:00,,241,,,Fasle,362K5105M26967CU,No,Enterprise Data,Fasle,,,,,,,,,,,,,,,,,,,,,
id000214,3/19/2022,,High,,113C7621K47659ZE,140J4031S84906OO,,897P7448B90750JG,856E1183Z99037VY,Wintel Desktop,,9/30/2023,,,,No,Yes,,Group 3,Critiical Shared Service,,,,,FALSE,FALSE,TRUE,8/3/2021,asset0214,Retired,Application,Sell,Set to be retired,No,No,No,Yes,No,7.00,Low,VV51,YN81,\\path\assets\asset0214,,,No,No,Confidential-Restricted,False ,AU97,XI43,UT79,WW10,RTP,Physically Hosted,Saturday,Monthly,12:00 AM,No,MS Sharepoint,Yes,,VB,11/15/2020,,24:00:00,,241,,,Fasle,207X2620M74168QX,No,SF Analytics,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000215,1/21/2018,,Low,,611V3585G31336YO,400J7505Y15723DI,,193I9795S41667EB,132I2827F76345GH,Wintel Desktop,,7/8/2020,,,,No,No,,,,,,,,TRUE,FALSE,TRUE,10/9/2019,asset0215,Deployed,Application,Sell,Set to be retired,No,No,No,No,Yes,9.00,Low,XF41,JK68,\\path\assets\asset0215,,,No,Yes,Confidential-Restricted,False ,GP59,WB67,NN34,XB65,Urbon B,Physically Hosted,Sunday,Bi-monthly,12:00 AM,No,MS Excell,No,,SAS,4/29/2021,,24:00:00,,241,,,Fasle,601P9664G38203IE,No,Enterprise Data,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000216,10/18/2018,,High,,270B6530P23523WX,523A5447T96096WT,,994B5339H74563GL,439I2803V79976KT,Linux,,3/13/2023,,,,Yes,No,,Group 1,Shared Service Direct,,,,,TRUE,FALSE,FALSE,11/30/2020,asset0216,Deployed,Exteranl Data,Sell,Set to be retired,Yes,No,Yes,No,Yes,9.00,Medium,LX26,KB83,\\path\assets\asset0216,,,Yes,No,Confidential-Internal-Distribition,False ,WX53,CL25,IU25,SD96,Out of Region,Physically Hosted,Saturday,Monthly,12:00 AM,No,,Yes,,SAS,5/1/2023,,50:00:00,,48,,,Fasle,725T6174I24185EM,No,M&A,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000217,1/7/2019,,Low,,782X2099S49106ZN,540L7286O61274FP,,649L3860Y94113HW,807G7434O43471CE,Unix/Solaris,,8/20/2021,,,,Yes,Yes,Urbana A,Group 0,Shared Service Direct,,,,,TRUE,FALSE,TRUE,7/1/2024,asset0217,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,Yes,Yes,No,9.00,Medium,CM34,FD73,\\path\assets\asset0217,,,No,No,Confidential-Highly-Restricted,False ,GC84,ZL45,RM84,KB42,,Physically Hosted,Friday,Weekly,8:00 PM,Yes,XML,Yes,,VB,9/18/2018,,50:00:00,,250,,,True,612A8288E85727ZC,No,Technology Services,Fasle,,,,,,,,,,,,,,,,,,,,,
id000218,5/23/2020,,Medium,,685T2605Z50024FQ,127M4896R24118UR,,273S2735D45045GV,315B7147Q20675NS,Linux,,2/20/2022,,,,No,No,,Group 2,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,TRUE,12/13/2022,asset0218,Deployed,Utiltiy,Sell,Set to be retired,Yes,Yes,Yes,Yes,No,7.00,Medium,EH81,OX45,\\path\assets\asset0218,,,No,No,Confidential-Highly-Restricted,False ,ZP63,WP44,DI94,HG30,Urbon B,,Saturday,Bi-monthly,5:00 AM,Yes,Javascript,No,,C,1/26/2024,,120:00:00,,48,,,Fasle,477N9995D46787WN,Yes,End User Support,Fasle,,,,,,,,,,,,,,,,,,,,,
id000219,9/4/2023,,Medium,,730T3983W63199SF,490G8701X72150GJ,,368G1668D80172OX,875B4005P67732OO,Wintel Server,,6/3/2022,,,,No,Yes,Urbana A,Group 1,Critiical Shared Service,,,,5:00 PM,FALSE,FALSE,TRUE,3/13/2020,asset0219,Retired,Utiltiy,Sell,Set to be retired,No,No,No,Yes,Yes,7.00,Low,UW96,IG68,\\path\assets\asset0219,,,Yes,No,Confidential-Highly-Restricted,False ,MG34,OK13,MF45,KY49,,Physically Hosted,Friday-Monday,Monthly,12:00 AM,No,MS Excell,No,,SAS,8/30/2023,,120:00:00,,121,,,Fasle,243R6832N70553QT,Yes,End User Support,Fasle,,,,,,,,,,,,,,,,,,,,,
id000220,11/24/2022,,Medium,,263R5520O69294NE,853H6073L74731HV,,580L3556I35839TM,387U6860N51217HN,Wintel Server,,1/27/2024,,,,No,Yes,,,Shared Service Direct,,,,,TRUE,TRUE,TRUE,7/18/2019,asset0220,Retired,Exteranl Data,Sell,Set to be retired,Yes,Yes,No,Yes,No,7.00,High,CS89,BO56,\\path\assets\asset0220,,,No,No,Confidential-Restricted,False ,PE82,GM32,VJ36,YE13,,Physically Hosted,Friday-Monday,Weekly,5:00 AM,No,Javascript,Yes,,Javascript,7/14/2019,,50,,96,,,True,142O6936T67453JL,Yes,Capital Markets,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000221,9/27/2023,,High,,973H6961C51703BT,668I3804A66107GX,,461H4374K38159UD,336P1813H77560IE,Unix/Solaris,,6/10/2021,,,,No,Yes,,,Critiical Shared Service,,,,12:00 AM,FALSE,TRUE,FALSE,6/12/2021,asset0221,Deployed,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,No,No,No,7.00,Medium,LC71,XE25,\\path\assets\asset0221,,,Yes,No,Confidential-Highly-Restricted,False ,SE13,ZO16,WG45,WU34,Urbon B,Physically Hosted,Friday,,,Yes,Javascript,No,,Javascript,3/8/2023,,48,,96,,,Fasle,716F8195D32682HB,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000222,1/28/2024,,High,,985P3627P22783GK,123B9568I16228VN,,396Y4487W78118IR,559X7026E55722BY,IBM,,8/9/2020,,,,No,Yes,,Group 2,,,,,,FALSE,FALSE,TRUE,1/27/2023,asset0222,Retired,Application,Hold to Kepp,Under Use,No,Yes,Yes,No,Yes,9.00,Medium,UX94,KH58,\\path\assets\asset0222,,,Yes,No,Confidential-Restricted,False ,MB41,UM42,UV76,YF93,Urbon B,Physically Hosted,Sunday,Weekly,12:00 AM,Yes,Javascript,No,,MS Acess,10/3/2018,,50:00:00,,121,,,True,781Y3785V34776ZC,Yes,SF Analytics,Fasle,,,,,,,,,,,,,,,,,,,,,
id000223,10/8/2023,,Low,,982V4364S95865MY,761Z4148B69941RS,,390F7209C11472FF,798Y4690K81881MX,Wintel Desktop,,7/24/2020,,,,Yes,No,Urbana A,Group 1,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,TRUE,1/6/2019,asset0223,Retired,Application,Hold to Kepp,Under Use,No,No,Yes,Yes,Yes,7.00,Low,JR64,CV78,\\path\assets\asset0223,,,No,Yes,Confidential-Restricted,False ,HC44,MX54,BB89,VI35,Urbon A,Physically Hosted,Sunday,,,Yes,,No,,SAS,2/7/2018,,120:00:00,,250,,,Fasle,628U1184B58237SR,Yes,Capital Markets,Fasle,,Disclosure Management,,,,,,,,,,,,,,,,,,,
id000224,8/16/2022,,High,,301T7786W39772VF,765I9379W43530YN,,495W5099S71702CY,362A7516S66594VS,Linux,,1/3/2024,,,,No,No,,Group 1,,,,,5:00 PM,FALSE,FALSE,FALSE,8/27/2023,asset0224,Deployed,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,Yes,Yes,No,8.00,Medium,GE50,PF34,\\path\assets\asset0224,,,Yes,No,Confidential-Restricted,False ,GK99,BU50,EK99,CY76,Urbon A,Physically Hosted,Friday-Monday,,,Yes,MS Excell,No,,Javascript,7/10/2018,,48,,250,,,True,563F5541R67420JW,Yes,Infrastucture,Fasle,,Disclosure Management,,,,,,,,,,,,,,,,,,,
id000225,12/19/2019,,Medium,,578R8885E90544XF,513R5140K71085OU,,640B7177U68731KR,258S7649W10079QN,Unix/Solaris,,8/21/2019,,,,No,Yes,Urbana A,Group 3,Shared Service Direct,,,,,FALSE,FALSE,FALSE,8/27/2021,asset0225,Retired,Utiltiy,Sell,Set to be retired,No,No,No,Yes,No,9.00,Low,YR88,KB33,\\path\assets\asset0225,,,Yes,Yes,Confidential-Highly-Restricted,False ,OD36,RN83,ZB38,VO61,,Physically Hosted,,Weekly,9:00 PM,No,MS Sharepoint,No,,MS Acess,11/6/2020,,48,,121,,,Fasle,759C1260G26431ZK,Yes,M&A,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000226,11/18/2018,,Medium,,740L1670X34892FX,498D1015L60229ES,,888V4826H46536LU,374X9058D98762MB,IBM,,6/14/2022,,,,No,No,,Group 0,Critiical Shared Service,,,,12:00 AM,FALSE,TRUE,TRUE,1/21/2024,asset0226,Deployed,EUC,Hold to Kepp,Under Use,No,No,Yes,Yes,No,8.00,Medium,MW83,LG58,\\path\assets\asset0226,,,Yes,Yes,Confidential-Restricted,False ,LB91,WP36,RG13,MI32,Urbon B,,Sunday,Bi-monthly,12:00 AM,No,MS Excell,No,,MS Acess,6/30/2023,,24,,75,,,Fasle,475F4830Z78194OP,Yes,Technology Services,Fasle,,,,,,,,,,,,,,,,,,,,,
id000227,12/14/2020,,High,,929S8240P35901US,956Y7567R54844ZW,,839N1217J83901ED,538W3331G58541FU,Wintel Desktop,,2/6/2019,,,,No,No,,,Shared Service Direct,,,,,TRUE,FALSE,FALSE,7/1/2024,asset0227,Deployed,Application,Hold to Kepp,Under Use,No,Yes,No,Yes,Yes,9.00,Low,QJ21,LC52,\\path\assets\asset0227,,,No,Yes,Confidential-Restricted,False ,PL66,UO38,KD55,WR17,Urbon A,,Friday-Monday,Bi-monthly,5:00 AM,Yes,MS Sharepoint,Yes,,SQL,2/13/2018,,50:00:00,,121,,,True,941E3162D97782IR,Yes,End User Support,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000228,4/15/2020,,Low,,430B5061H98295NH,144E6082Q30401OW,,268I1202O36388GP,239C4840J11741WO,Unix/Solaris,,3/17/2023,,,,No,No,Urbana A,Group 3,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,FALSE,12/2/2023,asset0228,Retired,Application,Sell,Set to be retired,Yes,Yes,Yes,Yes,Yes,7.00,High,JV31,LK86,\\path\assets\asset0228,,,Yes,Yes,Confidential-Highly-Restricted,False ,ES82,IG34,TE46,HY76,Out of Region,,Sunday,Bi-monthly,8:00 PM,Yes,Javascript,Yes,,Javascript,12/11/2022,,50:00:00,,121,,,Fasle,404R1713T83820OA,Yes,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000229,3/11/2020,,High,,491O3680A57045VL,847O4526K95146AT,,300V7382X78421BF,327A7634N15283YU,Linux,,3/29/2018,,,,No,Yes,,Group 3,Shared Service Direct,,,,,FALSE,TRUE,TRUE,3/2/2020,asset0229,Deployed,Application,Hold to Kepp,Under Use,No,Yes,No,No,No,9.00,Low,XG84,FQ60,\\path\assets\asset0229,,,No,Yes,Confidential-Highly-Restricted,False ,FM59,SS92,AS16,LM71,Urbon A,Physically Hosted,Saturday,Weekly,9:00 PM,No,,No,,Javascript,3/30/2018,,24:00:00,,96,,,True,496G9246T97099WT,No,Infrastucture,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000230,11/16/2021,,Medium,,609Y5148N32316QR,924L2843D44622MU,,802Q6055T55737PY,710S3089R53776CK,Wintel Desktop,,6/4/2024,,,,No,Yes,,,Critiical Shared Service,,,,,FALSE,TRUE,TRUE,3/3/2021,asset0230,Deployed,EUC,Hold to Kepp,Under Use,Yes,No,No,No,No,8.00,Low,UB91,BE91,\\path\assets\asset0230,,,Yes,Yes,Confidential-Restricted,False ,NI41,QB60,IW68,MG81,,,Friday,Monthly,5:00 AM,No,,No,,Java,8/25/2022,,24,,250,,,Fasle,977C2165W31313PY,Yes,SF Analytics,Fasle,,Disclosure Management,Unknoen,,,,,,,,,,,,,,,,,,
id000231,9/30/2020,,High,,822A9175T17267MX,152O8677P73008FT,,912P2794Y25312YU,980I7020M29073EH,IBM,,5/8/2020,,,,No,Yes,,Group 2,Shared Service Direct,,,,,TRUE,FALSE,FALSE,12/4/2020,asset0231,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,Yes,No,Yes,7.00,Medium,MQ27,OJ53,\\path\assets\asset0231,,,Yes,Yes,Confidential-Restricted,False ,KR16,HI84,TJ16,CO28,RTP,,Friday-Monday,Monthly,12:00 AM,Yes,XML,Yes,,Java,8/28/2020,,24:00:00,,96,,,True,173M1018O71539KZ,No,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000232,1/8/2022,,Low,,438R8396R19047HN,863Q3375C49061FW,,263Y3296I96951RV,985P5599B88959EL,Unix/Solaris,,8/29/2024,,,,No,No,Urbana A,Group 1,Critiical Shared Service,,,,12:00 AM,TRUE,FALSE,TRUE,5/15/2022,asset0232,Deployed,EUC,Sell,Set to be retired,Yes,Yes,Yes,No,Yes,9.00,High,HV15,LJ44,\\path\assets\asset0232,,,No,No,Confidential-Restricted,False ,DO36,ZY13,LF48,QO19,RTP,Physically Hosted,,Bi-monthly,8:00 PM,No,Javascript,Yes,,MS Acess,1/22/2021,,24:00:00,,75,,,Fasle,677Z7518K80167GY,No,Other,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000233,3/4/2020,,High,,168T8605Z70349ZW,188Q1135N21729RK,,383J6198E75696XX,385Z4285Q86509DM,Unix/Solaris,,8/12/2020,,,,No,Yes,,Group 1,Critiical Shared Service,,,,5:00 PM,TRUE,FALSE,TRUE,8/25/2018,asset0233,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,No,No,No,No,8.00,Medium,IE59,XX30,\\path\assets\asset0233,,,No,Yes,Confidential-Restricted,False ,RU21,WK73,OQ86,LW59,Out of Region,,Friday,,,Yes,MS Excell,Yes,,C++,5/20/2021,,50,,241,,,Fasle,243X6200Z76309HY,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000234,1/24/2022,,Medium,,744L2209P15093EM,173Y7099Z84259AK,,191K4093T31987GX,692I9800B63706LR,IBM,,5/28/2018,,,,No,No,Urbana A,Group 0,Shared Service Direct,,,,5:00 PM,FALSE,FALSE,FALSE,11/1/2018,asset0234,Retired,Utiltiy,Sell,Set to be retired,No,No,No,No,No,8.00,Medium,LM99,DO58,\\path\assets\asset0234,,,No,No,Confidential-Restricted,False ,ZW21,GY77,LC19,KW54,Urbon A,Physically Hosted,Saturday,Bi-monthly,5:00 AM,Yes,MS Sharepoint,No,,Net,3/5/2024,,50:00:00,,96,,,Fasle,214M3099Q55936PK,No,Technology Services,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000235,3/26/2023,,Medium,,919U5211W88625FI,323D2772F78464AG,,695A8649Q21205HA,182Y5190H85692NJ,IBM,,7/1/2024,,,,No,No,,,,,,,12:00 AM,FALSE,TRUE,TRUE,3/19/2021,asset0235,Retired,EUC,Sell,Set to be retired,Yes,No,No,Yes,Yes,8.00,Low,YT15,IH32,\\path\assets\asset0235,,,Yes,No,Confidential-Restricted,False ,FH59,EE39,BX93,QH41,Out of Region,Physically Hosted,Sunday,,,No,MS Sharepoint,Yes,,VB,8/27/2019,,48,,121,,,Fasle,291F8096H61386GY,No,Capital Markets,Fasle,,,,,,,,,,,,,,,,,,,,,
